district,date,centx,centy,ipc,area,pop,closest_district,date_future,conflict_count,fatalities,fatalities_per_pop,fatalities_per_area,fatalities_per_poparea,conflicts_per_pop,conflicts_per_area,conflicts_per_poparea
Pariang,2014-04-01,30.1188,9.815146,3.0,9006.226,111064.0,Pariang,2014-04-01,4,14.75,0.00013280630987538717,0.001637755925734042,1.1960836409637687,3.601527047468127e-05,0.0004441372001990623,0.3243616653461068
Pariang,2014-07-01,30.1188,9.815146,3.0,9006.226,111064.0,Pariang,2014-07-01,3,25.33,0.0002280667002809191,0.002812498820260562,2.054020245804221,2.701145285601095e-05,0.0003331029001492967,0.24327124900958008
Pariang,2014-10-01,30.1188,9.815146,2.0,9006.226,111064.0,Pariang,2014-10-01,10,12.6,0.00011344810199524598,0.001399032180627046,1.0217392458402363,9.003817618670316e-05,0.0011103430004976557,0.8109041633652669
Pariang,2015-01-01,30.1188,9.815146,2.0,9006.226,114115.0,Pariang,2015-01-01,2,2.0,1.752617973097314e-05,0.00022206860009953115,0.15784473557376333,1.752617973097314e-05,0.00022206860009953115,0.15784473557376333
Pariang,2015-04-01,30.1188,9.815146,2.0,9006.226,114115.0,Pariang,2015-04-01,1,0.0,0.0,0.0,0.0,8.76308986548657e-06,0.00011103430004976557,0.07892236778688166
Pariang,2015-07-01,30.1188,9.815146,2.0,9006.226,114115.0,Pariang,2015-07-01,4,0.0,0.0,0.0,0.0,3.505235946194628e-05,0.0004441372001990623,0.31568947114752666
Pariang,2015-10-01,30.1188,9.815146,2.0,9006.226,114115.0,Pariang,2015-10-01,1,10.0,8.76308986548657e-05,0.0011103430004976557,0.7892236778688165,8.76308986548657e-06,0.00011103430004976557,0.07892236778688166
Pariang,2016-02-01,30.1188,9.815146,2.0,9006.226,112225.0,Pariang,2016-02-01,5,0.2,1.7821341055914458e-06,2.2206860009953115e-05,0.016050302517264425,4.4553352639786145e-05,0.0005551715002488278,0.40125756293161063
Pariang,2016-10-01,30.1188,9.815146,2.0,9006.226,112225.0,Pariang,2016-10-01,1,0.0,0.0,0.0,0.0,8.910670527957229e-06,0.00011103430004976557,0.08025151258632213
Pariang,2017-06-01,30.1188,9.815146,2.0,9006.226,110336.0,Pariang,2017-06-01,2,1.0,9.06322505800464e-06,0.00011103430004976557,0.08162545316125291,1.812645011600928e-05,0.00022206860009953115,0.16325090632250583
Pariang,2017-10-01,30.1188,9.815146,2.0,9006.226,110336.0,Pariang,2017-10-01,4,0.75,6.79741879350348e-06,8.327572503732417e-05,0.06121908987093968,3.625290023201856e-05,0.0004441372001990623,0.32650181264501166
Pariang,2018-06-01,30.1188,9.815146,3.0,9006.226,108446.0,Pariang,2018-06-01,5,0.2,1.8442358408793318e-06,2.2206860009953115e-05,0.0166096047802593,4.6105896021983294e-05,0.0005551715002488278,0.4152401195064825
Pariang,2018-10-01,30.1188,9.815146,2.0,9006.226,108446.0,Pariang,2018-10-01,1,0.0,0.0,0.0,0.0,9.221179204396658e-06,0.00011103430004976557,0.0830480239012965
Rubkona,2012-01-01,29.63566,9.268476,2.0,3578.829,128726.0,Rubkona,2012-01-01,2,1.5,1.1652657582772712e-05,0.000419131509217121,0.041702868884296876,1.553687677703028e-05,0.0005588420122894947,0.055603825179062503
Rubkona,2012-04-01,29.63566,9.268476,3.0,3578.829,128726.0,Rubkona,2012-04-01,1,0.0,0.0,0.0,0.0,7.76843838851514e-06,0.00027942100614474733,0.027801912589531252
Rubkona,2012-07-01,29.63566,9.268476,3.0,3578.829,128726.0,Rubkona,2012-07-01,8,0.0,0.0,0.0,0.0,6.214750710812112e-05,0.0022353680491579786,0.22241530071625001
Rubkona,2012-10-01,29.63566,9.268476,2.0,3578.829,128726.0,Rubkona,2012-10-01,12,1.83,1.4216242250982707e-05,0.0005113404412448876,0.05087750003884219,9.322126066218169e-05,0.003353052073736968,0.333622951074375
Rubkona,2013-01-01,29.63566,9.268476,1.0,3578.829,132477.0,Rubkona,2013-01-01,1,0.0,0.0,0.0,0.0,7.548480113529141e-06,0.00027942100614474733,0.027014719536221386
Rubkona,2013-07-01,29.63566,9.268476,2.0,3578.829,132477.0,Rubkona,2013-07-01,1,0.0,0.0,0.0,0.0,7.548480113529141e-06,0.00027942100614474733,0.027014719536221386
Rubkona,2013-10-01,29.63566,9.268476,1.0,3578.829,132477.0,Rubkona,2013-10-01,2,5.5,4.151664062441028e-05,0.0015368155337961104,0.14858095744921762,1.5096960227058281e-05,0.0005588420122894947,0.05402943907244277
Rubkona,2014-01-01,29.63566,9.268476,2.0,3578.829,136227.0,Rubkona,2014-01-01,1,0.0,0.0,0.0,0.0,7.340688703414154e-06,0.00027942100614474733,0.026271069611750977
Rubkona,2014-04-01,29.63566,9.268476,2.0,3578.829,136227.0,Rubkona,2014-04-01,23,14.35,0.00010533888289399312,0.004009691438177124,0.3769898489286265,0.00016883584017852554,0.006426683141329189,0.6042346010702725
Rubkona,2014-07-01,29.63566,9.268476,3.0,3578.829,136227.0,Rubkona,2014-07-01,29,10.76,7.89858104487363e-05,0.003006570026117481,0.2826767090224405,0.00021287997239901048,0.008103209178197672,0.7618610187407784
Rubkona,2014-10-01,29.63566,9.268476,3.0,3578.829,136227.0,Rubkona,2014-10-01,32,8.5,6.239585397902031e-05,0.0023750785522303522,0.2233040916998833,0.00023490203850925294,0.008941472196631915,0.8406742275760313
Rubkona,2015-01-01,29.63566,9.268476,3.0,3578.829,139977.0,Rubkona,2015-01-01,31,8.94,6.386763539724383e-05,0.002498023794934041,0.22857134572108276,0.00022146495495688578,0.008662051190487166,0.7925852032833967
Rubkona,2015-04-01,29.63566,9.268476,3.0,3578.829,139977.0,Rubkona,2015-04-01,10,53.8,0.00038434885731227273,0.015032850130587406,1.3755188366660238,7.144030805060832e-05,0.0027942100614474735,0.25567264622045055
Rubkona,2015-07-01,29.63566,9.268476,4.0,3578.829,139977.0,Rubkona,2015-07-01,17,3.29,2.3503861348650135e-05,0.0009192951102162187,0.08411630060652822,0.00012144852368603413,0.0047501571044607045,0.4346434985747659
Rubkona,2015-10-01,29.63566,9.268476,4.0,3578.829,139977.0,Rubkona,2015-10-01,23,6.22,4.443587160747837e-05,0.0017379986582203284,0.15902838594912022,0.00016431270851639912,0.006426683141329189,0.5880470863070362
Rubkona,2016-02-01,29.63566,9.268476,3.0,3578.829,139059.0,Rubkona,2016-02-01,6,0.17,1.2225026787191048e-06,4.750157104460705e-05,0.004375128039177616,4.314715336655664e-05,0.001676526036868484,0.15441628373568056
Rubkona,2016-06-01,29.63566,9.268476,2.0,3578.829,139059.0,Rubkona,2016-06-01,5,0.4,2.8764768911037764e-06,0.00011176840245789893,0.010294418915712037,3.59559611387972e-05,0.0013971050307237368,0.12868023644640048
Rubkona,2016-10-01,29.63566,9.268476,2.0,3578.829,139059.0,Rubkona,2016-10-01,9,1.11,7.982223372812979e-06,0.00031015731682066956,0.028567012491100906,6.472073004983496e-05,0.002514789055302726,0.23162442560352084
Rubkona,2017-02-01,29.63566,9.268476,3.0,3578.829,138141.0,Rubkona,2017-02-01,11,3.0,2.17169413859752e-05,0.000838263018434242,0.07772121962342823,7.962878508190906e-05,0.0030736310675922207,0.2849778052859035
Rubkona,2017-06-01,29.63566,9.268476,3.0,3578.829,138141.0,Rubkona,2017-06-01,16,1.81,1.3102554636205037e-05,0.0005057520211219927,0.04689180250613503,0.00011582368739186773,0.004470736098315957,0.4145131713249506
Rubkona,2017-10-01,29.63566,9.268476,3.0,3578.829,138141.0,Rubkona,2017-10-01,5,3.4,2.4612533570771893e-05,0.0009500314208921409,0.088084048906552,3.619490230995866e-05,0.0013971050307237368,0.12953536603904706
Rubkona,2018-02-01,29.63566,9.268476,3.0,3578.829,137223.0,Rubkona,2018-02-01,18,8.28,6.03397389650423e-05,0.002313605930878508,0.21594560766052337,0.00013117334557617892,0.005029578110605452,0.4694469731750508
Rubkona,2018-06-01,29.63566,9.268476,3.0,3578.829,137223.0,Rubkona,2018-06-01,17,2.0,1.457481617513099e-05,0.0005588420122894947,0.05216077479722787,0.00012388593748861342,0.0047501571044607045,0.4433665857764369
Rubkona,2018-10-01,29.63566,9.268476,3.0,3578.829,137223.0,Rubkona,2018-10-01,15,0.73,5.319807903922812e-06,0.00020397733448566555,0.019038682800988173,0.00010931112131348244,0.00419131509217121,0.39120581097920903
Rubkona,2019-02-01,29.63566,9.268476,3.0,3578.829,136305.0,Rubkona,2019-02-01,8,0.88,6.456109460401306e-06,0.00024589048540737767,0.023105311764058546,5.869190418546642e-05,0.0022353680491579786,0.2100482887641686
Rubkona,2019-06-01,29.63566,9.268476,3.0,3578.829,136305.0,Rubkona,2019-06-01,19,0.74,5.429001137155643e-06,0.000206771544547113,0.019429466710685593,0.00013939327244048274,0.005308999116750199,0.4988646858149004
Rubkona,2019-10-01,29.63566,9.268476,3.0,3578.829,136305.0,Rubkona,2019-10-01,2,0.0,0.0,0.0,0.0,1.4672976046366605e-05,0.0005588420122894947,0.05251207219104215
Rubkona,2020-02-01,29.63566,9.268476,3.0,3578.829,139635.7,Rubkona,2020-02-01,2,2.0,1.432298473814361e-05,0.0005588420122894947,0.051259513147425766,1.432298473814361e-05,0.0005588420122894947,0.051259513147425766
Panyikang,2012-01-01,31.45219,9.443533,1.0,5029.017,60793.0,Panyikang,2012-01-01,1,2.0,3.289852450117612e-05,0.0003976920340495966,0.16544723899133124,1.644926225058806e-05,0.0001988460170247983,0.08272361949566562
Panyikang,2012-04-01,31.45219,9.443533,2.0,5029.017,60793.0,Panyikang,2012-04-01,2,6.5,0.0001069202046288224,0.0012924991106611889,0.5377035267218265,3.289852450117612e-05,0.0003976920340495966,0.16544723899133124
Panyikang,2012-10-01,31.45219,9.443533,2.0,5029.017,60793.0,Panyikang,2012-10-01,1,0.0,0.0,0.0,0.0,1.644926225058806e-05,0.0001988460170247983,0.08272361949566562
Panyikang,2014-04-01,31.45219,9.443533,3.0,5029.017,63730.0,Panyikang,2014-04-01,1,3.0,4.707359171504786e-05,0.0005965380510743949,0.2367338929860348,1.5691197238349286e-05,0.0001988460170247983,0.0789112976620116
Panyikang,2014-07-01,31.45219,9.443533,4.0,5029.017,63730.0,Panyikang,2014-07-01,11,6.36,9.979601443590147e-05,0.0012646606682777172,0.5018758531303938,0.00017260316962184214,0.002187306187272781,0.8680242742821277
Panyikang,2014-10-01,31.45219,9.443533,3.0,5029.017,63730.0,Panyikang,2014-10-01,10,0.0,0.0,0.0,0.0,0.00015691197238349287,0.001988460170247983,0.789112976620116
Panyikang,2015-01-01,31.45219,9.443533,3.0,5029.017,65198.0,Panyikang,2015-01-01,4,4.5,6.902052210190496e-05,0.0008948070766115924,0.3471053789993558,6.13515752016933e-05,0.0007953840680991932,0.30853811466609404
Panyikang,2015-04-01,31.45219,9.443533,3.0,5029.017,65198.0,Panyikang,2015-04-01,8,56.25,0.0008627565262738121,0.011185088457644904,4.338817237491948,0.0001227031504033866,0.0015907681361983863,0.6170762293321881
Panyikang,2015-07-01,31.45219,9.443533,4.0,5029.017,65198.0,Panyikang,2015-07-01,1,14.0,0.00021473051320592657,0.002783844238347176,1.0798834013313292,1.5337893800423325e-05,0.0001988460170247983,0.07713452866652351
Panyikang,2015-10-01,31.45219,9.443533,3.0,5029.017,65198.0,Panyikang,2015-10-01,5,3.2,4.9081260161354645e-05,0.0006363072544793546,0.24683049173287525,7.668946900211663e-05,0.0009942300851239914,0.3856726433326176
Panyikang,2016-02-01,31.45219,9.443533,3.0,5029.017,64282.0,Panyikang,2016-02-01,6,0.0,0.0,0.0,0.0,9.333872623751595e-05,0.0011930761021487898,0.4694020410068137
Panyikang,2016-06-01,31.45219,9.443533,4.0,5029.017,64282.0,Panyikang,2016-06-01,2,0.0,0.0,0.0,0.0,3.1112908745838646e-05,0.0003976920340495966,0.15646734700227125
Panyikang,2017-06-01,31.45219,9.443533,4.0,5029.017,63366.0,Panyikang,2017-06-01,12,11.83,0.00018669317930751508,0.002352348381403364,0.9388831725215415,0.0001893760060600322,0.0023861522042975796,0.9523751538680049
Panyikang,2017-10-01,31.45219,9.443533,4.0,5029.017,63366.0,Panyikang,2017-10-01,9,21.22,0.0003348799040494902,0.0042195124812662195,1.6841167304232552,0.00014203200454502416,0.0017896141532231847,0.7142813654010036
Panyikang,2018-02-01,31.45219,9.443533,4.0,5029.017,62450.0,Panyikang,2018-02-01,2,0.0,0.0,0.0,0.0,3.2025620496397115e-05,0.0003976920340495966,0.16105738991192953
Panyikang,2018-10-01,31.45219,9.443533,4.0,5029.017,62450.0,Panyikang,2018-10-01,1,0.0,0.0,0.0,0.0,1.6012810248198557e-05,0.0001988460170247983,0.08052869495596476
Panyikang,2019-10-01,31.45219,9.443533,3.0,5029.017,61533.0,Panyikang,2019-10-01,2,3.0,4.8754326946516506e-05,0.0005965380510743949,0.24518633903758957,3.2502884631011004e-05,0.0003976920340495966,0.16345755935839307
Raja,2012-01-01,25.58939,8.618088,1.0,62296.58,73910.0,Raja,2012-01-01,3,0.0,0.0,0.0,0.0,4.058990664321472e-05,4.8156736694052865e-05,2.5286123663915574
Raja,2012-04-01,25.58939,8.618088,1.0,62296.58,73910.0,Raja,2012-04-01,2,20.0,0.00027059937762143147,0.0003210449112936858,16.857415775943718,2.7059937762143145e-05,3.2104491129368575e-05,1.6857415775943716
Raja,2012-07-01,25.58939,8.618088,1.0,62296.58,73910.0,Raja,2012-07-01,1,0.0,0.0,0.0,0.0,1.3529968881071573e-05,1.6052245564684287e-05,0.8428707887971858
Raja,2012-10-01,25.58939,8.618088,1.0,62296.58,73910.0,Raja,2012-10-01,4,0.0,0.0,0.0,0.0,5.411987552428629e-05,6.420898225873715e-05,3.371483155188743
Raja,2013-04-01,25.58939,8.618088,1.0,62296.58,75123.0,Raja,2013-04-01,3,1.0,1.3311502469283709e-05,1.6052245564684287e-05,0.8292610784979301,3.993450740785112e-05,4.8156736694052865e-05,2.48778323549379
Raja,2013-07-01,25.58939,8.618088,2.0,62296.58,75123.0,Raja,2013-07-01,1,32.0,0.00042596807901707867,0.0005136718580698972,26.536354511933762,1.3311502469283709e-05,1.6052245564684287e-05,0.8292610784979301
Raja,2013-10-01,25.58939,8.618088,1.0,62296.58,75123.0,Raja,2013-10-01,1,0.0,0.0,0.0,0.0,1.3311502469283709e-05,1.6052245564684287e-05,0.8292610784979301
Raja,2014-10-01,25.58939,8.618088,1.0,62296.58,76336.0,Raja,2014-10-01,1,0.0,0.0,0.0,0.0,1.3099979040033536e-05,1.6052245564684287e-05,0.8160838922657724
Raja,2015-01-01,25.58939,8.618088,1.0,62296.58,77549.0,Raja,2015-01-01,1,0.0,0.0,0.0,0.0,1.2895072792685915e-05,1.6052245564684287e-05,0.8033189338353816
Raja,2015-04-01,25.58939,8.618088,2.0,62296.58,77549.0,Raja,2015-04-01,3,12.33,0.00015899624753381732,0.0001979241878125573,9.904922454190254,3.868521837805774e-05,4.8156736694052865e-05,2.4099568015061448
Raja,2015-07-01,25.58939,8.618088,2.0,62296.58,77549.0,Raja,2015-07-01,9,2.11,2.720860359256728e-05,3.387023814148385e-05,1.695002950392655,0.00011605565513417323,0.0001444702100821586,7.229870404518434
Raja,2015-10-01,25.58939,8.618088,2.0,62296.58,77549.0,Raja,2015-10-01,4,2.5,3.2237681981714783e-05,4.0130613911710723e-05,2.008297334588454,5.158029117074366e-05,6.420898225873715e-05,3.213275735341526
Raja,2016-06-01,25.58939,8.618088,3.0,62296.58,90011.0,Raja,2016-06-01,2,0.0,0.0,0.0,0.0,2.221950650476053e-05,3.2104491129368575e-05,1.3841992645343346
Raja,2016-10-01,25.58939,8.618088,4.0,62296.58,90011.0,Raja,2016-10-01,10,3.8,4.2217062359045003e-05,6.0998533145800295e-05,2.629978602615236,0.00011109753252380265,0.0001605224556468429,6.920996322671673
Raja,2017-02-01,25.58939,8.618088,3.0,62296.58,102474.0,Raja,2017-02-01,6,0.83,8.099615512227492e-06,1.332336381868796e-05,0.5045783457267209,5.85514374377891e-05,9.631347338810573e-05,3.6475543064582236
Raja,2017-06-01,25.58939,8.618088,4.0,62296.58,102474.0,Raja,2017-06-01,1,0.0,0.0,0.0,0.0,9.758572906298183e-06,1.6052245564684287e-05,0.6079257177430373
Raja,2017-10-01,25.58939,8.618088,4.0,62296.58,102474.0,Raja,2017-10-01,4,18.5,0.00018053359876651638,0.00029696654294665933,11.24662577824619,3.903429162519273e-05,6.420898225873715e-05,2.431702870972149
Raja,2018-02-01,25.58939,8.618088,4.0,62296.58,114936.0,Raja,2018-02-01,7,4.86,4.228440175401963e-05,7.801391344436565e-05,2.6341736166214242,6.090345931648918e-05,0.00011236571895279003,3.7940772255864137
Raja,2018-06-01,25.58939,8.618088,4.0,62296.58,114936.0,Raja,2018-06-01,11,10.09,8.778798635762511e-05,0.00016196715774766446,5.468891315166702,9.57054360687687e-05,0.00017657470121152716,5.962121354492935
Raja,2018-10-01,25.58939,8.618088,3.0,62296.58,114936.0,Raja,2018-10-01,7,3.0,2.6101482564209647e-05,4.8156736694052865e-05,1.6260330966798915,6.090345931648918e-05,0.00011236571895279003,3.7940772255864137
Raja,2019-02-01,25.58939,8.618088,3.0,62296.58,127398.0,Raja,2019-02-01,1,0.0,0.0,0.0,0.0,7.849416788332627e-06,1.6052245564684287e-05,0.48899182090770654
Raja,2020-02-01,25.58939,8.618088,3.0,62296.58,73222.0,Raja,2020-02-01,7,2.14,2.9226188850345526e-05,3.4351805508424383e-05,1.820691611810658,9.559968315533583e-05,0.00011236571895279003,5.955533309661031
Baliet,2012-01-01,32.40192,9.490525,1.0,11729.57,62541.0,Baliet,2012-01-01,3,50.0,0.0007994755440431077,0.004262730858846488,9.377504357141715,4.796853264258646e-05,0.0002557638515307893,0.5626502614285029
Baliet,2012-04-01,32.40192,9.490525,2.0,11729.57,62541.0,Baliet,2012-04-01,1,7.0,0.00011192657616603509,0.0005967823202385084,1.31285060999984,1.5989510880862153e-05,8.525461717692977e-05,0.1875500871428343
Baliet,2012-07-01,32.40192,9.490525,2.0,11729.57,62541.0,Baliet,2012-07-01,1,0.0,0.0,0.0,0.0,1.5989510880862153e-05,8.525461717692977e-05,0.1875500871428343
Baliet,2014-07-01,32.40192,9.490525,4.0,11729.57,65585.0,Baliet,2014-07-01,4,0.0,0.0,0.0,0.0,6.0989555538614014e-05,0.0003410184687077191,0.7153812609590607
Baliet,2014-10-01,32.40192,9.490525,3.0,11729.57,65585.0,Baliet,2014-10-01,8,1.25,1.905923610581688e-05,0.0001065682714711622,0.22355664404970646,0.00012197911107722803,0.0006820369374154381,1.4307625219181215
Baliet,2015-01-01,32.40192,9.490525,3.0,11729.57,67108.0,Baliet,2015-01-01,2,0.0,0.0,0.0,0.0,2.9802706085712583e-05,0.00017050923435385954,0.34957292722179173
Baliet,2015-04-01,32.40192,9.490525,3.0,11729.57,67108.0,Baliet,2015-04-01,2,26.0,0.00038743517911426356,0.0022166200466001737,4.5444480538832925,2.9802706085712583e-05,0.00017050923435385954,0.34957292722179173
Baliet,2015-10-01,32.40192,9.490525,3.0,11729.57,67108.0,Baliet,2015-10-01,6,0.33,4.917446504142577e-06,2.8134023668386822e-05,0.05767953299159564,8.940811825713775e-05,0.0005115277030615786,1.0487187816653751
Baliet,2017-10-01,32.40192,9.490525,3.0,11729.57,62240.0,Baliet,2017-10-01,2,5.0,8.033419023136246e-05,0.0004262730858846488,0.9422855077120823,3.2133676092544985e-05,0.00017050923435385954,0.3769142030848329
Fashoda,2012-10-01,31.84424,9.980295,2.0,3609.446,47492.0,Fashoda,2012-10-01,1,0.0,0.0,0.0,0.0,2.105617788259075e-05,0.00027705082719065477,0.07600113703360566
Fashoda,2014-07-01,31.84424,9.980295,3.0,3609.446,49757.0,Fashoda,2014-07-01,3,1.67,3.356311674739232e-05,0.0004626748814083934,0.12114425749140824,6.029302409711197e-05,0.0008311524815719642,0.2176244146552244
Fashoda,2015-01-01,31.84424,9.980295,2.0,3609.446,50890.0,Fashoda,2015-01-01,1,0.0,0.0,0.0,0.0,1.965022597759874e-05,0.00027705082719065477,0.07092642955393987
Fashoda,2015-07-01,31.84424,9.980295,3.0,3609.446,50890.0,Fashoda,2015-07-01,2,6.5,0.00012772646885439182,0.001800830376739256,0.4610217921006091,3.930045195519748e-05,0.0005541016543813095,0.14185285910787973
Fashoda,2015-10-01,31.84424,9.980295,3.0,3609.446,50890.0,Fashoda,2015-10-01,6,0.83,1.6309687561406954e-05,0.00022995218656824342,0.058868936529770086,0.00011790135586559245,0.0016623049631439284,0.4255585773236392
Fashoda,2016-02-01,31.84424,9.980295,3.0,3609.446,49623.0,Fashoda,2016-02-01,7,3.14,6.327710940491305e-05,0.000869939597378656,0.22839530943312578,0.0001410636196924813,0.0019393557903345832,0.5091615178445479
Fashoda,2017-02-01,31.84424,9.980295,3.0,3609.446,48357.0,Fashoda,2017-02-01,1,0.0,0.0,0.0,0.0,2.067952933391236e-05,0.00027705082719065477,0.07464164443617263
Fashoda,2017-06-01,31.84424,9.980295,3.0,3609.446,48357.0,Fashoda,2017-06-01,1,1.0,2.067952933391236e-05,0.00027705082719065477,0.07464164443617263,2.067952933391236e-05,0.00027705082719065477,0.07464164443617263
Fashoda,2017-10-01,31.84424,9.980295,3.0,3609.446,48357.0,Fashoda,2017-10-01,14,1.36,2.8124159894120812e-05,0.00037678912497929047,0.10151263643319479,0.00028951341067477303,0.0038787115806691664,1.044983022106417
Fashoda,2018-02-01,31.84424,9.980295,3.0,3609.446,47090.0,Fashoda,2018-02-01,5,0.6,1.2741558717349755e-05,0.00016623049631439284,0.045989968146103205,0.00010617965597791463,0.0013852541359532739,0.38324973455086003
Fashoda,2018-06-01,31.84424,9.980295,3.0,3609.446,47090.0,Fashoda,2018-06-01,3,5.33,0.00011318751327245699,0.00147668090892619,0.4085442170312168,6.370779358674878e-05,0.0008311524815719642,0.22994984073051603
Fashoda,2018-10-01,31.84424,9.980295,3.0,3609.446,47090.0,Fashoda,2018-10-01,4,2.0,4.247186239116585e-05,0.0005541016543813095,0.153299893820344,8.49437247823317e-05,0.001108203308762619,0.306599787640688
Fashoda,2019-02-01,31.84424,9.980295,4.0,3609.446,45824.0,Fashoda,2019-02-01,1,0.0,0.0,0.0,0.0,2.1822625698324023e-05,0.00027705082719065477,0.07876758903631284
Manyo,2014-07-01,32.3702,11.13098,3.0,6705.879,57314.0,Manyo,2014-07-01,1,17.0,0.0002966116481138989,0.002535088986842739,1.989041822242384,1.7447744006699935e-05,0.00014912288157898466,0.11700246013190495
Manyo,2014-10-01,32.3702,11.13098,2.0,6705.879,57314.0,Manyo,2014-10-01,1,0.0,0.0,0.0,0.0,1.7447744006699935e-05,0.00014912288157898466,0.11700246013190495
